,Simulated,Observed,zone,geometry,well
2012-12-02,36.376022,48.037083333333335,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-03,38.171703,47.37083333333334,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-04,39.311226,46.95625,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-05,39.284557,46.65166666666667,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-06,39.338604,46.335,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-07,39.53521,45.97916666666666,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-08,38.82728,45.84625,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-09,38.2812,45.75958333333333,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-10,37.64307,45.6325,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-11,36.96666,45.70291666666666,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-12,36.579346,45.89791666666667,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-13,35.817997,45.802083333333336,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-14,35.038708,45.79,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-15,35.21163,45.56458333333333,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-16,35.11018,45.47916666666666,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-17,34.78675,45.48458333333334,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-18,34.693245,45.40833333333333,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-19,35.00138,45.14166666666667,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-20,35.143734,45.142500000000005,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-21,34.98196,45.37625,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-22,36.997128,45.38916666666666,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-23,38.83613,45.242916666666666,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-24,40.476776,45.07583333333333,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-25,41.98182,44.958333333333336,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-26,42.37717,45.16625,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-27,42.274284,44.87416666666667,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-28,42.111195,44.75541666666666,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-29,41.914387,44.815,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-30,41.708637,44.74333333333333,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-12-31,41.62919,44.54708333333334,Wohler,POINT (6311301.995103549 1950655.1714405804),LRR0076
2012-01-02,30.139269,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-03,28.171715,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-04,26.748907,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-05,25.608929,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-06,24.649904,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-07,23.79469,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-08,23.015284,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-09,22.302258,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-10,21.639685,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-11,21.013498,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-12,20.415342,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-13,19.84112,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-14,19.28739,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-15,18.75147,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-16,18.233662,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-17,17.732353,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-18,17.244318,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-19,16.768845,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-20,16.314955,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-21,15.925021,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-22,18.371254,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-23,20.542057,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-24,24.62542,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-25,26.431147,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-26,26.052479,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-27,25.11879,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-28,24.124447,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-29,23.158554,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-30,22.270658,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-01-31,21.456167,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-01,20.701267,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-02,19.995054,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-03,19.322775,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-04,18.672424,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-05,18.041035,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-06,17.428019,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-07,16.832054,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-08,16.294088,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-09,15.842023,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-10,15.4124155,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-11,14.954234,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-12,14.482654,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-13,14.02013,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-14,13.575171,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-15,13.270311,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-16,13.006362,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-17,12.664938,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-18,12.272919,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-19,11.862026,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-20,11.448419,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-21,11.035885,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-22,10.621392,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-23,10.196799,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-24,9.767897,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-25,9.3396225,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-26,8.908426,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-27,8.473093,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-28,8.0433035,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-02-29,7.621045,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-01,7.2971287,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-02,7.11527,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-03,7.0476623,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-04,6.93513,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-05,6.712868,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-06,6.4292555,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-07,6.119341,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-08,5.7962923,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-09,5.4690146,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-10,5.137659,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-11,4.810607,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-12,4.487606,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-13,4.170883,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-14,5.2537203,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-15,10.036776,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-16,12.970264,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-17,15.071274,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-18,18.345785,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-19,19.811333,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-20,19.838968,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-21,19.324759,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-22,18.63267,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-23,17.94385,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-24,17.245424,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-25,16.58917,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-26,16.435528,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-27,16.28612,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-28,18.437447,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-29,23.657475,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
2012-03-30,26.358597,,Wohler,POINT (6309081.618915186 1948204.8630479912),LRR0125
